year	year_id	team_id	team_name	team_url
2015	12021	105	Cal Lutheran	http://stats.ncaa.org/team/index/12021?org_id=105
2015	12021	89	Caltech	http://stats.ncaa.org/team/index/12021?org_id=89
2015	12021	114	Calvin	http://stats.ncaa.org/team/index/12021?org_id=114
2015	12021	117	Capital	http://stats.ncaa.org/team/index/12021?org_id=117
2015	12021	118	Carleton	http://stats.ncaa.org/team/index/12021?org_id=118
2015	12021	119	Carnegie Mellon	http://stats.ncaa.org/team/index/12021?org_id=119
2015	12021	120	Carroll (WI)	http://stats.ncaa.org/team/index/12021?org_id=120
2015	12021	121	Carthage	http://stats.ncaa.org/team/index/12021?org_id=121
2015	12021	122	Case	http://stats.ncaa.org/team/index/12021?org_id=122
2015	12021	123	Castleton	http://stats.ncaa.org/team/index/12021?org_id=123
2015	12021	124	Catholic	http://stats.ncaa.org/team/index/12021?org_id=124
2015	12021	23624	Cazenovia	http://stats.ncaa.org/team/index/12021?org_id=23624
2015	12021	14795	Cedar Crest	http://stats.ncaa.org/team/index/12021?org_id=14795
2015	12021	125	Centenary (LA)	http://stats.ncaa.org/team/index/12021?org_id=125
2015	12021	12884	Centenary (NJ)	http://stats.ncaa.org/team/index/12021?org_id=12884
2015	12021	126	Central (IA)	http://stats.ncaa.org/team/index/12021?org_id=126
2015	12021	132	Centre	http://stats.ncaa.org/team/index/12021?org_id=132
2015	12021	134	Chapman	http://stats.ncaa.org/team/index/12021?org_id=134
2015	12021	10972	Chatham	http://stats.ncaa.org/team/index/12021?org_id=10972
2015	12021	137	Chicago	http://stats.ncaa.org/team/index/12021?org_id=137
2015	12021	139	Chris. Newport	http://stats.ncaa.org/team/index/12021?org_id=139
2015	12021	142	Claremont-M-S	http://stats.ncaa.org/team/index/12021?org_id=142
2015	12021	145	Clark (MA)	http://stats.ncaa.org/team/index/12021?org_id=145
2015	12021	146	Clarkson	http://stats.ncaa.org/team/index/12021?org_id=146
2015	12021	722	Coast Guard	http://stats.ncaa.org/team/index/12021?org_id=722
2015	12021	30083	Cobleskill St.	http://stats.ncaa.org/team/index/12021?org_id=30083
2015	12021	150	Coe	http://stats.ncaa.org/team/index/12021?org_id=150
2015	12021	151	Colby	http://stats.ncaa.org/team/index/12021?org_id=151
2015	12021	152	Colby-Sawyer	http://stats.ncaa.org/team/index/12021?org_id=152
2015	12021	154	Colorado Col.	http://stats.ncaa.org/team/index/12021?org_id=154
2015	12021	24400	Concordia (TX)	http://stats.ncaa.org/team/index/12021?org_id=24400
2015	12021	160	Concordia Chicago	http://stats.ncaa.org/team/index/12021?org_id=160
2015	12021	1036	Concordia Wisconsin	http://stats.ncaa.org/team/index/12021?org_id=1036
2015	12021	161	Concordia-M'head	http://stats.ncaa.org/team/index/12021?org_id=161
2015	12021	163	Connecticut Col.	http://stats.ncaa.org/team/index/12021?org_id=163
2015	12021	166	Cornell College	http://stats.ncaa.org/team/index/12021?org_id=166
2015	12021	30111	Covenant	http://stats.ncaa.org/team/index/12021?org_id=30111
2015	12021	30035	Crown (MN)	http://stats.ncaa.org/team/index/12021?org_id=30035
2015	12021	170	Curry	http://stats.ncaa.org/team/index/12021?org_id=170
2015	12021	1059	D'Youville	http://stats.ncaa.org/team/index/12021?org_id=1059
2015	12021	1044	Dallas	http://stats.ncaa.org/team/index/12021?org_id=1044
2015	12021	2691	Daniel Webster	http://stats.ncaa.org/team/index/12021?org_id=2691
2015	12021	177	DePauw	http://stats.ncaa.org/team/index/12021?org_id=177
2015	12021	20	DeSales	http://stats.ncaa.org/team/index/12021?org_id=20
2015	12021	1050	Defiance	http://stats.ncaa.org/team/index/12021?org_id=1050
2015	12021	179	Delaware Valley	http://stats.ncaa.org/team/index/12021?org_id=179
2015	12021	182	Denison	http://stats.ncaa.org/team/index/12021?org_id=182
2015	12021	185	Dickinson	http://stats.ncaa.org/team/index/12021?org_id=185
2015	12021	1332	Dominican (IL)	http://stats.ncaa.org/team/index/12021?org_id=1332
2015	12021	190	Drew	http://stats.ncaa.org/team/index/12021?org_id=190
2015	12021	192	Dubuque	http://stats.ncaa.org/team/index/12021?org_id=192
2015	12021	195	Earlham	http://stats.ncaa.org/team/index/12021?org_id=195
2015	12021	1062	East Tex. Baptist	http://stats.ncaa.org/team/index/12021?org_id=1062
2015	12021	203	East. Mennonite	http://stats.ncaa.org/team/index/12021?org_id=203
2015	12021	8968	Eastern	http://stats.ncaa.org/team/index/12021?org_id=8968
2015	12021	200	Eastern Conn. St.	http://stats.ncaa.org/team/index/12021?org_id=200
2015	12021	1064	Eastern Nazarene	http://stats.ncaa.org/team/index/12021?org_id=1064
2015	12021	1066	Edgewood	http://stats.ncaa.org/team/index/12021?org_id=1066
2015	12021	211	Elizabethtown	http://stats.ncaa.org/team/index/12021?org_id=211
2015	12021	212	Elmhurst	http://stats.ncaa.org/team/index/12021?org_id=212
2015	12021	213	Elmira	http://stats.ncaa.org/team/index/12021?org_id=213
2015	12021	532	Elms	http://stats.ncaa.org/team/index/12021?org_id=532
2015	12021	214	Emerson	http://stats.ncaa.org/team/index/12021?org_id=214
2015	12021	215	Emmanuel (MA)	http://stats.ncaa.org/team/index/12021?org_id=215
2015	12021	217	Emory	http://stats.ncaa.org/team/index/12021?org_id=217
2015	12021	216	Emory & Henry	http://stats.ncaa.org/team/index/12021?org_id=216
2015	12021	8981	Endicott	http://stats.ncaa.org/team/index/12021?org_id=8981
2015	12021	218	Eureka	http://stats.ncaa.org/team/index/12021?org_id=218
2015	12021	221	FDU-Florham	http://stats.ncaa.org/team/index/12021?org_id=221
2015	12021	27892	Farmingdale St.	http://stats.ncaa.org/team/index/12021?org_id=27892
2015	12021	225	Ferrum	http://stats.ncaa.org/team/index/12021?org_id=225
2015	12021	30032	Finlandia	http://stats.ncaa.org/team/index/12021?org_id=30032
2015	12021	227	Fitchburg St.	http://stats.ncaa.org/team/index/12021?org_id=227
2015	12021	11538	Fontbonne	http://stats.ncaa.org/team/index/12021?org_id=11538
2015	12021	238	Framingham St.	http://stats.ncaa.org/team/index/12021?org_id=238
2015	12021	30069	Franciscan	http://stats.ncaa.org/team/index/12021?org_id=30069
2015	12021	239	Frank. & Marsh.	http://stats.ncaa.org/team/index/12021?org_id=239
2015	12021	2694	Franklin	http://stats.ncaa.org/team/index/12021?org_id=2694
2015	12021	242	Fredonia	http://stats.ncaa.org/team/index/12021?org_id=242
2015	12021	243	Frostburg St.	http://stats.ncaa.org/team/index/12021?org_id=243
2015	12021	245	Gallaudet	http://stats.ncaa.org/team/index/12021?org_id=245
2015	12021	30084	Geneva	http://stats.ncaa.org/team/index/12021?org_id=30084
2015	12021	1094	George Fox	http://stats.ncaa.org/team/index/12021?org_id=1094
2015	12021	258	Gettysburg	http://stats.ncaa.org/team/index/12021?org_id=258
2015	12021	1099	Gordon	http://stats.ncaa.org/team/index/12021?org_id=1099
2015	12021	1467	Goucher	http://stats.ncaa.org/team/index/12021?org_id=1467
2015	12021	11062	Green Mountain	http://stats.ncaa.org/team/index/12021?org_id=11062
2015	12021	263	Greensboro	http://stats.ncaa.org/team/index/12021?org_id=263
2015	12021	1111	Greenville	http://stats.ncaa.org/team/index/12021?org_id=1111
2015	12021	264	Grinnell	http://stats.ncaa.org/team/index/12021?org_id=264
2015	12021	265	Grove City	http://stats.ncaa.org/team/index/12021?org_id=265
2015	12021	1112	Guilford	http://stats.ncaa.org/team/index/12021?org_id=1112
2015	12021	266	Gust. Adolphus	http://stats.ncaa.org/team/index/12021?org_id=266
2015	12021	12399	Gwynedd Mercy	http://stats.ncaa.org/team/index/12021?org_id=12399
2015	12021	267	Hamilton	http://stats.ncaa.org/team/index/12021?org_id=267
2015	12021	268	Hamline	http://stats.ncaa.org/team/index/12021?org_id=268
2015	12021	1115	Hanover	http://stats.ncaa.org/team/index/12021?org_id=1115
2015	12021	271	Hardin-Simmons	http://stats.ncaa.org/team/index/12021?org_id=271
2015	12021	273	Hartwick	http://stats.ncaa.org/team/index/12021?org_id=273
2015	12021	276	Haverford	http://stats.ncaa.org/team/index/12021?org_id=276
2015	12021	278	Heidelberg	http://stats.ncaa.org/team/index/12021?org_id=278
2015	12021	1124	Hendrix	http://stats.ncaa.org/team/index/12021?org_id=1124
2015	12021	8398	Hilbert	http://stats.ncaa.org/team/index/12021?org_id=8398
2015	12021	281	Hiram	http://stats.ncaa.org/team/index/12021?org_id=281
2015	12021	284	Hollins	http://stats.ncaa.org/team/index/12021?org_id=284
2015	12021	8404	Hood	http://stats.ncaa.org/team/index/12021?org_id=8404
2015	12021	286	Hope	http://stats.ncaa.org/team/index/12021?org_id=286
2015	12021	30160	Houghton	http://stats.ncaa.org/team/index/12021?org_id=30160
2015	12021	2741	Howard Payne	http://stats.ncaa.org/team/index/12021?org_id=2741
2015	12021	292	Hunter	http://stats.ncaa.org/team/index/12021?org_id=292
2015	12021	1130	Huntingdon	http://stats.ncaa.org/team/index/12021?org_id=1130
2015	12021	1133	Husson	http://stats.ncaa.org/team/index/12021?org_id=1133
2015	12021	300	Ill. Wesleyan	http://stats.ncaa.org/team/index/12021?org_id=300
2015	12021	297	Illinois Col.	http://stats.ncaa.org/team/index/12021?org_id=297
2015	12021	303	Immaculata	http://stats.ncaa.org/team/index/12021?org_id=303
2015	12021	313	Ithaca	http://stats.ncaa.org/team/index/12021?org_id=313
2015	12021	320	John Carroll	http://stats.ncaa.org/team/index/12021?org_id=320
2015	12021	321	John Jay	http://stats.ncaa.org/team/index/12021?org_id=321
2015	12021	322	Johns Hopkins	http://stats.ncaa.org/team/index/12021?org_id=322
2015	12021	22626	Johnson & Wales (RI)	http://stats.ncaa.org/team/index/12021?org_id=22626
2015	12021	324	Johnson St.	http://stats.ncaa.org/team/index/12021?org_id=324
2015	12021	325	Juniata	http://stats.ncaa.org/team/index/12021?org_id=325
2015	12021	326	Kalamazoo	http://stats.ncaa.org/team/index/12021?org_id=326
2015	12021	329	Kean	http://stats.ncaa.org/team/index/12021?org_id=329
2015	12021	330	Keene St.	http://stats.ncaa.org/team/index/12021?org_id=330
2015	12021	335	Kenyon	http://stats.ncaa.org/team/index/12021?org_id=335
2015	12021	1159	Keuka	http://stats.ncaa.org/team/index/12021?org_id=1159
2015	12021	30047	Keystone	http://stats.ncaa.org/team/index/12021?org_id=30047
2015	12021	336	King's (PA)	http://stats.ncaa.org/team/index/12021?org_id=336
2015	12021	337	Knox	http://stats.ncaa.org/team/index/12021?org_id=337
2015	12021	1163	La Roche	http://stats.ncaa.org/team/index/12021?org_id=1163
2015	12021	341	La Verne	http://stats.ncaa.org/team/index/12021?org_id=341
2015	12021	1162	LaGrange	http://stats.ncaa.org/team/index/12021?org_id=1162
2015	12021	344	Lake Forest	http://stats.ncaa.org/team/index/12021?org_id=344
2015	12021	1164	Lakeland	http://stats.ncaa.org/team/index/12021?org_id=1164
2015	12021	30085	Lancaster Bible	http://stats.ncaa.org/team/index/12021?org_id=30085
2015	12021	8486	Lasell	http://stats.ncaa.org/team/index/12021?org_id=8486
2015	12021	348	Lawrence	http://stats.ncaa.org/team/index/12021?org_id=348
2015	12021	8490	LeTourneau	http://stats.ncaa.org/team/index/12021?org_id=8490
2015	12021	351	Lebanon Valley	http://stats.ncaa.org/team/index/12021?org_id=351
2015	12021	279	Lehman	http://stats.ncaa.org/team/index/12021?org_id=279
2015	12021	24317	Lesley	http://stats.ncaa.org/team/index/12021?org_id=24317
2015	12021	22235	Lewis & Clark	http://stats.ncaa.org/team/index/12021?org_id=22235
2015	12021	1179	Linfield	http://stats.ncaa.org/team/index/12021?org_id=1179
2015	12021	364	Loras	http://stats.ncaa.org/team/index/12021?org_id=364
2015	12021	1182	Louisiana Col.	http://stats.ncaa.org/team/index/12021?org_id=1182
2015	12021	372	Luther	http://stats.ncaa.org/team/index/12021?org_id=372
2015	12021	373	Lycoming	http://stats.ncaa.org/team/index/12021?org_id=373
2015	12021	374	Lynchburg	http://stats.ncaa.org/team/index/12021?org_id=374
2015	12021	30065	Lyndon St.	http://stats.ncaa.org/team/index/12021?org_id=30065
2015	12021	486	MCLA	http://stats.ncaa.org/team/index/12021?org_id=486
2015	12021	398	MIT	http://stats.ncaa.org/team/index/12021?org_id=398
2015	12021	20220	MSOE	http://stats.ncaa.org/team/index/12021?org_id=20220
2015	12021	377	MacMurray	http://stats.ncaa.org/team/index/12021?org_id=377
2015	12021	376	Macalester	http://stats.ncaa.org/team/index/12021?org_id=376
2015	12021	378	Maine Maritime	http://stats.ncaa.org/team/index/12021?org_id=378
2015	12021	1192	Manchester	http://stats.ncaa.org/team/index/12021?org_id=1192
2015	12021	382	Manhattanville	http://stats.ncaa.org/team/index/12021?org_id=382
2015	12021	1194	Maranatha Baptist	http://stats.ncaa.org/team/index/12021?org_id=1194
2015	12021	1196	Marian (WI)	http://stats.ncaa.org/team/index/12021?org_id=1196
2015	12021	385	Marietta	http://stats.ncaa.org/team/index/12021?org_id=385
2015	12021	8597	Martin Luther	http://stats.ncaa.org/team/index/12021?org_id=8597
2015	12021	389	Mary Baldwin	http://stats.ncaa.org/team/index/12021?org_id=389
2015	12021	1203	Mary Hardin-Baylor	http://stats.ncaa.org/team/index/12021?org_id=1203
2015	12021	390	Mary Washington	http://stats.ncaa.org/team/index/12021?org_id=390
2015	12021	394	Marymount (VA)	http://stats.ncaa.org/team/index/12021?org_id=394
2015	12021	396	Maryville (TN)	http://stats.ncaa.org/team/index/12021?org_id=396
2015	12021	397	Marywood	http://stats.ncaa.org/team/index/12021?org_id=397
2015	12021	773	McDaniel	http://stats.ncaa.org/team/index/12021?org_id=773
2015	12021	8530	McMurry	http://stats.ncaa.org/team/index/12021?org_id=8530
2015	12021	379	Me.-Farmington	http://stats.ncaa.org/team/index/12021?org_id=379
2015	12021	30040	Me.-Presque Isle	http://stats.ncaa.org/team/index/12021?org_id=30040
2015	12021	23725	Medaille	http://stats.ncaa.org/team/index/12021?org_id=23725
2015	12021	403	Medgar Evers	http://stats.ncaa.org/team/index/12021?org_id=403
2015	12021	724	Merchant Marine	http://stats.ncaa.org/team/index/12021?org_id=724
2015	12021	409	Meredith	http://stats.ncaa.org/team/index/12021?org_id=409
2015	12021	411	Messiah	http://stats.ncaa.org/team/index/12021?org_id=411
2015	12021	412	Methodist	http://stats.ncaa.org/team/index/12021?org_id=412
2015	12021	420	Middlebury	http://stats.ncaa.org/team/index/12021?org_id=420
2015	12021	424	Millikin	http://stats.ncaa.org/team/index/12021?org_id=424
2015	12021	426	Millsaps	http://stats.ncaa.org/team/index/12021?org_id=426
2015	12021	1226	Minn.-Morris	http://stats.ncaa.org/team/index/12021?org_id=1226
2015	12021	16142	Misericordia	http://stats.ncaa.org/team/index/12021?org_id=16142
2015	12021	30042	Mitchell	http://stats.ncaa.org/team/index/12021?org_id=30042
2015	12021	438	Monmouth (IL)	http://stats.ncaa.org/team/index/12021?org_id=438
2015	12021	442	Montclair St.	http://stats.ncaa.org/team/index/12021?org_id=442
2015	12021	443	Moravian	http://stats.ncaa.org/team/index/12021?org_id=443
2015	12021	30067	Morrisville St.	http://stats.ncaa.org/team/index/12021?org_id=30067
2015	12021	30036	Mount Aloysius	http://stats.ncaa.org/team/index/12021?org_id=30036
2015	12021	449	Mount Holyoke	http://stats.ncaa.org/team/index/12021?org_id=449
2015	12021	27901	Mount Ida	http://stats.ncaa.org/team/index/12021?org_id=27901
2015	12021	30033	Mount Mary	http://stats.ncaa.org/team/index/12021?org_id=30033
2015	12021	452	Mount Union	http://stats.ncaa.org/team/index/12021?org_id=452
2015	12021	8567	Mt. St. Joseph	http://stats.ncaa.org/team/index/12021?org_id=8567
2015	12021	1468	Mt. St. Mary (NY)	http://stats.ncaa.org/team/index/12021?org_id=1468
2015	12021	451	Mt. St. Vincent	http://stats.ncaa.org/team/index/12021?org_id=451
2015	12021	453	Muhlenberg	http://stats.ncaa.org/team/index/12021?org_id=453
2015	12021	455	Muskingum	http://stats.ncaa.org/team/index/12021?org_id=455
2015	12021	491	N.C. Wesleyan	http://stats.ncaa.org/team/index/12021?org_id=491
2015	12021	479	NYU	http://stats.ncaa.org/team/index/12021?org_id=479
2015	12021	461	Nazareth	http://stats.ncaa.org/team/index/12021?org_id=461
2015	12021	462	Neb. Wesleyan	http://stats.ncaa.org/team/index/12021?org_id=462
2015	12021	1254	Neumann	http://stats.ncaa.org/team/index/12021?org_id=1254
2015	12021	467	New England Col.	http://stats.ncaa.org/team/index/12021?org_id=467
2015	12021	319	New Jersey City	http://stats.ncaa.org/team/index/12021?org_id=319
2015	12021	476	New Rochelle	http://stats.ncaa.org/team/index/12021?org_id=476
2015	12021	21772	Newbury	http://stats.ncaa.org/team/index/12021?org_id=21772
2015	12021	484	Nichols	http://stats.ncaa.org/team/index/12021?org_id=484
2015	12021	492	North Central (IL)	http://stats.ncaa.org/team/index/12021?org_id=492
2015	12021	30039	North Central (MN)	http://stats.ncaa.org/team/index/12021?org_id=30039
2015	12021	496	North Park	http://stats.ncaa.org/team/index/12021?org_id=496
2015	12021	1267	Northland	http://stats.ncaa.org/team/index/12021?org_id=1267
2015	12021	30031	Northwestern-St. Paul	http://stats.ncaa.org/team/index/12021?org_id=30031
2015	12021	511	Norwich	http://stats.ncaa.org/team/index/12021?org_id=511
2015	12021	8600	Notre Dame (MD)	http://stats.ncaa.org/team/index/12021?org_id=8600
2015	12021	515	Oberlin	http://stats.ncaa.org/team/index/12021?org_id=515
2015	12021	516	Occidental	http://stats.ncaa.org/team/index/12021?org_id=516
2015	12021	2713	Oglethorpe	http://stats.ncaa.org/team/index/12021?org_id=2713
2015	12021	517	Ohio Northern	http://stats.ncaa.org/team/index/12021?org_id=517
2015	12021	520	Ohio Wesleyan	http://stats.ncaa.org/team/index/12021?org_id=520
2015	12021	524	Old Westbury	http://stats.ncaa.org/team/index/12021?org_id=524
2015	12021	525	Olivet	http://stats.ncaa.org/team/index/12021?org_id=525
2015	12021	530	Oswego St.	http://stats.ncaa.org/team/index/12021?org_id=530
2015	12021	531	Otterbein	http://stats.ncaa.org/team/index/12021?org_id=531
2015	12021	23008	Ozarks (AR)	http://stats.ncaa.org/team/index/12021?org_id=23008
2015	12021	2751	Pacific (OR)	http://stats.ncaa.org/team/index/12021?org_id=2751
2015	12021	1297	Pacific Lutheran	http://stats.ncaa.org/team/index/12021?org_id=1297
2015	12021	30081	Penn St. Harrisburg	http://stats.ncaa.org/team/index/12021?org_id=30081
2015	12021	30114	Penn St.-Abington	http://stats.ncaa.org/team/index/12021?org_id=30114
2015	12021	25719	Penn St.-Altoona	http://stats.ncaa.org/team/index/12021?org_id=25719
2015	12021	538	Penn St.-Behrend	http://stats.ncaa.org/team/index/12021?org_id=538
2015	12021	30044	Penn St.-Berks	http://stats.ncaa.org/team/index/12021?org_id=30044
2015	12021	21830	Piedmont	http://stats.ncaa.org/team/index/12021?org_id=21830
2015	12021	544	Pine Manor	http://stats.ncaa.org/team/index/12021?org_id=544
2015	12021	1315	Pitt.-Bradford	http://stats.ncaa.org/team/index/12021?org_id=1315
2015	12021	11839	Pitt.-Greensburg	http://stats.ncaa.org/team/index/12021?org_id=11839
2015	12021	547	Plattsburgh St.	http://stats.ncaa.org/team/index/12021?org_id=547
2015	12021	548	Plymouth St.	http://stats.ncaa.org/team/index/12021?org_id=548
2015	12021	549	Pomona-Pitzer	http://stats.ncaa.org/team/index/12021?org_id=549
2015	12021	555	Principia	http://stats.ncaa.org/team/index/12021?org_id=555
2015	12021	557	Puget Sound	http://stats.ncaa.org/team/index/12021?org_id=557
2015	12021	30029	Purchase	http://stats.ncaa.org/team/index/12021?org_id=30029
2015	12021	580	RIT	http://stats.ncaa.org/team/index/12021?org_id=580
2015	12021	564	Ramapo	http://stats.ncaa.org/team/index/12021?org_id=564
2015	12021	566	Randolph	http://stats.ncaa.org/team/index/12021?org_id=566
2015	12021	565	Randolph-Macon	http://stats.ncaa.org/team/index/12021?org_id=565
2015	12021	567	Redlands	http://stats.ncaa.org/team/index/12021?org_id=567
2015	12021	569	Regis (MA)	http://stats.ncaa.org/team/index/12021?org_id=569
2015	12021	570	Rensselaer	http://stats.ncaa.org/team/index/12021?org_id=570
2015	12021	571	Rhode Island Col.	http://stats.ncaa.org/team/index/12021?org_id=571
2015	12021	573	Rhodes	http://stats.ncaa.org/team/index/12021?org_id=573
2015	12021	577	Ripon	http://stats.ncaa.org/team/index/12021?org_id=577
2015	12021	18422	Rivier	http://stats.ncaa.org/team/index/12021?org_id=18422
2015	12021	578	Roanoke	http://stats.ncaa.org/team/index/12021?org_id=578
2015	12021	581	Rochester (NY)	http://stats.ncaa.org/team/index/12021?org_id=581
2015	12021	582	Rockford	http://stats.ncaa.org/team/index/12021?org_id=582
2015	12021	583	Roger Williams	http://stats.ncaa.org/team/index/12021?org_id=583
2015	12021	585	Rose-Hulman	http://stats.ncaa.org/team/index/12021?org_id=585
2015	12021	15882	Rosemont	http://stats.ncaa.org/team/index/12021?org_id=15882
2015	12021	259	Rowan	http://stats.ncaa.org/team/index/12021?org_id=259
2015	12021	586	Rust	http://stats.ncaa.org/team/index/12021?org_id=586
2015	12021	588	Rutgers-Camden	http://stats.ncaa.org/team/index/12021?org_id=588
2015	12021	589	Rutgers-Newark	http://stats.ncaa.org/team/index/12021?org_id=589
2015	12021	30165	SUNY Canton	http://stats.ncaa.org/team/index/12021?org_id=30165
2015	12021	168	SUNY Cortland	http://stats.ncaa.org/team/index/12021?org_id=168
2015	12021	247	SUNY Geneseo	http://stats.ncaa.org/team/index/12021?org_id=247
2015	12021	475	SUNY New Paltz	http://stats.ncaa.org/team/index/12021?org_id=475
2015	12021	526	SUNY Oneonta	http://stats.ncaa.org/team/index/12021?org_id=526
2015	12021	9500	SUNY Poly	http://stats.ncaa.org/team/index/12021?org_id=9500
2015	12021	552	SUNY Potsdam	http://stats.ncaa.org/team/index/12021?org_id=552
2015	12021	11036	Sage Colleges	http://stats.ncaa.org/team/index/12021?org_id=11036
2015	12021	595	Saint Benedict	http://stats.ncaa.org/team/index/12021?org_id=595
2015	12021	612	Saint Mary's (MN)	http://stats.ncaa.org/team/index/12021?org_id=612
2015	12021	30064	Saint Vincent	http://stats.ncaa.org/team/index/12021?org_id=30064
2015	12021	30041	Salem	http://stats.ncaa.org/team/index/12021?org_id=30041
2015	12021	621	Salem St.	http://stats.ncaa.org/team/index/12021?org_id=621
2015	12021	622	Salisbury	http://stats.ncaa.org/team/index/12021?org_id=622
2015	12021	623	Salve Regina	http://stats.ncaa.org/team/index/12021?org_id=623
2015	12021	1355	Schreiner	http://stats.ncaa.org/team/index/12021?org_id=1355
2015	12021	633	Scranton	http://stats.ncaa.org/team/index/12021?org_id=633
2015	12021	652	Sewanee	http://stats.ncaa.org/team/index/12021?org_id=652
2015	12021	637	Shenandoah	http://stats.ncaa.org/team/index/12021?org_id=637
2015	12021	640	Simmons	http://stats.ncaa.org/team/index/12021?org_id=640
2015	12021	641	Simpson	http://stats.ncaa.org/team/index/12021?org_id=641
2015	12021	642	Skidmore	http://stats.ncaa.org/team/index/12021?org_id=642
2015	12021	644	Smith	http://stats.ncaa.org/team/index/12021?org_id=644
2015	12021	662	Southern Me.	http://stats.ncaa.org/team/index/12021?org_id=662
2015	12021	30164	Southern Va.	http://stats.ncaa.org/team/index/12021?org_id=30164
2015	12021	1379	Southern Vt.	http://stats.ncaa.org/team/index/12021?org_id=1379
2015	12021	8746	Southwestern (TX)	http://stats.ncaa.org/team/index/12021?org_id=8746
2015	12021	23260	Spalding	http://stats.ncaa.org/team/index/12021?org_id=23260
2015	12021	673	Springfield	http://stats.ncaa.org/team/index/12021?org_id=673
2015	12021	597	St. Catherine	http://stats.ncaa.org/team/index/12021?org_id=597
2015	12021	9684	St. Elizabeth	http://stats.ncaa.org/team/index/12021?org_id=9684
2015	12021	601	St. John Fisher	http://stats.ncaa.org/team/index/12021?org_id=601
2015	12021	8687	St. Joseph (CT)	http://stats.ncaa.org/team/index/12021?org_id=8687
2015	12021	30072	St. Joseph's (Brkln)	http://stats.ncaa.org/team/index/12021?org_id=30072
